Reference	Localized Group	Message	Selections	
figs-explicit_7_10__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ದೇವರನ್ನು ಗೌರವಿಸುವ ಒಂದು ರೀತಿಯಲ್ಲಿ ಜನರು ನೋವನ್ನು ಅನುಭವಿಸಿದಾಗ-1	
figs-explicit_7_10__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	{ತಾವು ನೋವನ್ನು ಅನುಭವಿಸಿದರು ಎಂಬುವುದಕ್ಕಾಗಿ} ಅವರು ವಿಷಾದ ಪಡಲಿಲ್ಲ-1	
figs-explicit_7_10__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಸಾಯುವಂತೆ ಮಾಡುತ್ತದೆ.-1	
figs-explicit_7_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ದೇವರನ್ನು ಗೌರವಿಸುವ ಈ ರೀತಿಯಲ್ಲಿ ನೀವು ನೋವನ್ನು ಅನುಭವಿಸಿದಾಗ, ಅದು-1 ನಿಮ್ಮನ್ನು-1 ಮಾಡುವುದಕ್ಕೆ ಕಾರಣವಾಗುತ್ತದೆ-1	
figs-explicit_7_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ದೇವರನ್ನು ಗೌರವಿಸುವ-1	
figs-explicit_7_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಏನು ಸಂಭವಿಸಿತು ಎಂಬುವುದಕ್ಕೆ ಪ್ರತಿಕ್ರಿಯೆಯಾಗಿ-1	
figs-explicit_7_12__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನಾನು {ಹಿಂದಿನ ಪತ್ರವನ್ನು} ನಿಮಗೆ ಕಳುಹಿಸಿದಾಗ-1	
figs-explicit_7_14__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನಿಮಗೆ ಹೇಳಿದ ಪ್ರತಿಯೊಂದೂ-1	
figs-explicit_7_15__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಈಗ ಇನ್ನೂ ಹೆಚ್ಚು-1	
figs-explicit_7_15__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನೀವೆಲ್ಲರೂ ನಮಗೆ ಹೇಗೆ ವಿಧೇಯರಾಗಿದ್ದೀರಿ-1	
figs-explicit_7_15__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನೀವು ಅವನಿಗೆ ಹೇಗೆ ಭಯಪಟ್ಟಿದ್ದೀರಿ-1	
figs-explicit_7_16__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನೀವು {ಯಾವುದು ಸರಿಯೋ ಅದನ್ನು ಮಾಡುತ್ತಿದ್ದೀರಿ} ಎಂದು ನನಗೆ-1 ಖಚಿತವಾಗಿದೆ.-1	
figs-explicit_7_1__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಯಾಕೆಂದರೆ ದೇವರು ನಮಗೆ ಈ ಸಂಗತಿಗಳನ್ನು ವಾಗ್ದಾನ ಮಾಡಿದ್ದಾನೆ.-1	
figs-explicit_7_1__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಹೊರಗಿನಿಂದ ಮತ್ತು ಒಳಗಿನಿಂದ-1	
figs-explicit_7_3__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನಾನು ಈ ಸಂಗತಿಗಳನ್ನು ಹೇಳುತ್ತಾ ಇಲ್ಲ-1	
figs-explicit_7_3__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಈಗಾಗಲೇ ನಾನು {ಈ ಪತ್ರದಲ್ಲಿ} ಬರೆದಿರುವಂತೆ,-1	
figs-explicit_7_4__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	{ಅದು} ನೀವು {ಏನು ಸರಿಯೋ ಅದನ್ನು ಮಾಡುತ್ತೀರಿ} ಎಂದು ನನಗೆ-1 ವಿಶ್ವಾಸವಿದೆ.-1	
figs-explicit_7_5__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಸಂಗತಿಗಳು ನಮಗೆ ಸುಲಭವಾಗಿರಲಿಲ್ಲ.-1	
figs-explicit_7_7__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನೀವು {ನನ್ನನ್ನು ನೋಡಲು} ಬಯಸುತ್ತೀರುವಿರಿ ಎಂದು-1 {ನೀವು ಏನು ಮಾಡಿರುವಿರೋ ಅದಕ್ಕಾಗಿ} ನೀವು ವಿಷಾದಿಸುತ್ತೀರಿ ಎಂದೂ, ಮತ್ತು ನೀವು ನನ್ನನ್ನು ಗೌರವಿಸಲು ಪ್ರಯತ್ನಿಸುತ್ತೀರಿ ಎಂದು-1	
figs-explicit_7_7__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	{ಮೊದಲು ನಾನು ಮಾಡಿದ್ದಕಿಂತಲೂ} ಹೆಚ್ಚಾಗಿ-1	
figs-explicit_7_8__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನಾನು ಏನು ಬರೆದಿರುವೆನೋ ಅದರಿಂದಾಗಿ-1 ಪತ್ರವು-1	
figs-explicit_7_9__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನಾವು ನಿಮಗೆ ಯಾವುದೇ ಒಳ್ಳೆಯದರಿಂದ ದೂರಮಾಡಲಿಲ್ಲ.-1	
figs-explicit_8_10__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಬಯಸಿದ್ದೀರಿ-1 ಮಾಡಿದ್ದೀರಿ.-1	
figs-explicit_8_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಅದೇನಂದರೆ ನೀವು ಹೊಂದಿರುವುದರಲ್ಲಿ {ಕೆಲವುಗಳನ್ನು ಕೊಡುವುದು}.-1	
figs-explicit_8_12__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ದೇವರು-1 ಆಧರಿಸಿ {ಜನರು ಕೊಡುವುದನ್ನು} ಅನುಮೋದಿಸುತ್ತಾನೆ,-1	
figs-explicit_8_13__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನಾನು {ವಿಶ್ವಾಸಿಗಳು ತಾವು ಹೊಂದಿರುವುದನ್ನು ಸಮವಾಗಿ ಹಂಚಿಕೊಳ್ಳಬೇಕೆಂದು} ಬಯಸುತ್ತೇನೆ.-1	
figs-explicit_8_14__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಈಗಲೇ, ನಿಮ್ಮಲ್ಲಿ ಎಷ್ಟು ಇದೆಯೋ ಅದರಲ್ಲಿ ಹೆಚ್ಚು ಇಲ್ಲದೇ ಇರುವ ಜನರಿಗೆ ಸಹಾಯವನ್ನು ಮಾಡಬಹುದು. ಆಮೇಲೆ, ಆ ಜನರು ಹೆಚ್ಚು ಹೊಂದಿದಾಗ ಮತ್ತು ನೀವು ಸ್ವಲ್ಪವನ್ನೆ ಹೊಂದಿರುವಾಗ, ಅವರು ನಿಮಗೆ ಸಹಾಯ ಮಾಡಬಹುದು.-1	
figs-explicit_8_15__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	“ಹೆಚ್ಚಾಗಿ ಹೊಂದಿದ್ದ ಜನರು ತಮ್ಮ ಅಗತ್ಯಕ್ಕಿಂತ ಹೆಚ್ಚಿನದನ್ನು ಹೊಂದಿರಲಿಲ್ಲ. ಸ್ವಲ್ಪವೇ ಇದ್ದ ಜನರು ತಮ್ಮ ಅಗತ್ಯಕ್ಕಿಂತ ಕಡಿಮೆಯನ್ನು ಹೊಂದಿರಲಿಲ್ಲ”.-1	
figs-explicit_8_16__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನಮ್ಮ ಹಾಗೆಯೇ-1 ಆಸಕ್ತಿಯಿಂದ {ಚಿಂತಿಸುವುದಕ್ಕೆ}-1	
figs-explicit_8_18__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಸುವಾರ್ತೆಯ ಸಲುವಾಗಿ {ಅವನು ಏನು ಮಾಡಿರುವನೋ ಆ ಕಾರಣದಿಂದಾಗಿ}-1	
figs-explicit_8_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಅದಕ್ಕಿಂತ ಹೆಚ್ಚಾಗಿ,-1	
figs-explicit_8_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಅವನು ನಮಗೆ ಸಹಾಯವನ್ನು ಮಾಡುತ್ತಿದ್ದಾನೆ.-1	
figs-explicit_8_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	{ಯೆರೂಸಲೇಮಿನಲ್ಲಿರುವ ವಿಶ್ವಾಸಿಗಳಿಗೋಸ್ಕರವಾಗಿ ಹಣವನ್ನು} ಪಡೆದುಕೊಳ್ಳುವುದಕ್ಕಾಗಿ-1	
figs-explicit_8_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನಾವು {ಜೊತೆ ವಿಶ್ವಾಸಿಗಳನ್ನು ಕಾಳಜಿ ಮಾಡುವುದರಲ್ಲಿ} ಎಷ್ಟು ಆಸಕ್ತರಾಗಿದ್ದೇವೆ ಎಂಬುದನ್ನು ತೋರಿಸುತ್ತದೆ.-1	
figs-explicit_8_1__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	, {ಇಲ್ಲಿ} ಮೆಕೆದೋನ್ಯ ಪ್ರಾಂತ್ಯದಲ್ಲಿರುವ-1	
figs-explicit_8_20__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಜನರು ಉದಾರವಾಗಿ ಕೊಟ್ಟಿರುವ {ಈ ಹಣದ ಸಂಗಡ}-1	
figs-explicit_8_22__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನಾವು ಅವನನ್ನು ಪರೀಕ್ಷಿಸಿದ್ದೇವೆ ಮತ್ತು-1 ತಿಳಿದುಕೊಂಡಿದ್ದೇವೆ.-1	
figs-explicit_8_22__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	{ದೇವರ ಸೇವೆಯನ್ನು ಮಾಡಲು} ಆಸಕ್ತನಾಗಿ ಇದ್ದಾನೆ ಎಂಬುದನ್ನು ಖಚಿತವಾಗಿ ತಿಳಿದುಕೊಂಡಿದ್ದೇವೆ.-1	
figs-explicit_8_22__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ವಿಶೇಷವಾಗಿ ಅವನು {ನಿಮ್ಮೊಂದಿಗೆ ಸೇವೆಮಾಡಲು} ಆಸಕ್ತನಾಗಿದ್ದಾನೆ.-1	
figs-explicit_8_22__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನೀವು {ಯಾವುದು ಸರಿಯೋ ಅದನ್ನು ಮಾಡುತ್ತಿರೆಂದು} ಅವನು ಬಹಳವಾಗಿ ವಿಶ್ವಾಸವನ್ನು ಹೊಂದಿರುವ ಕಾರಣದಿಂದ,-1	
figs-explicit_8_23__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಇತರ ಇಬ್ಬರು ಜೊತೆ ವಿಶ್ವಾಸಿಗಳನ್ನು-1	
figs-explicit_8_23__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಅವರು ಮೆಸ್ಸಿಯನನ್ನು ಗೌರವಿಸುತ್ತಾರೆ.-1	
figs-explicit_8_5__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನಾವು ಏನು ನಿರೀಕ್ಷಿಸಿದ್ದೆವೋ ಅದ್ದಕ್ಕಿಂತಲೂ ಇನ್ನೂ ಹೆಚ್ಚಿನದನ್ನು ಅವರು ಮಾಡಿದರು-1	
figs-explicit_8_6__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ವಿಶೇಷವಾಗಿ ಅವರು ಈಗಾಗಲೇ {ಹೀಗೆ ಮಾಡುವುದನ್ನು} ಪ್ರಾರಂಭಿಸಿದ್ದನು.-1	
figs-explicit_8_7__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	{ಜೊತೆ ವಿಶ್ವಾಸಿಗಳಿಗೋಸ್ಕರ ಹಣವನ್ನು} ಕೊಡುವಲ್ಲಿಯೂ-1	
figs-explicit_9_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ದೇವರು ನಿಮಗೆ ಅಗತ್ಯಕ್ಕಿಂತ ಹೆಚ್ಚಿನದನ್ನು-1 ಕೊಡುತ್ತಿರುತ್ತಾನೆ-1	
figs-explicit_9_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಮತ್ತು ನಾವು ನಿಮ್ಮ ಉಡುಗೊರೆಗಳನ್ನು {ಜೊತೆ ವಿಶ್ವಾಸಿಗಳಿಗೆ} ಕಳುಹಿಸುತ್ತೇವೆ,-1	
figs-explicit_9_13__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಮೆಸ್ಸಿಯನ ಕುರಿತಾದ ಸುವಾರ್ತೆಗೆ ಏನು ಅಗತ್ಯವೋ-1 {ಅದೇ ಸುವಾರ್ತೆಯನ್ನು} ನೀವು ನಂಬುತ್ತೀರಿ ಎಂದು ನೀವು ಹೇಳುತ್ತೀರಿ.-1	
figs-explicit_9_13__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಎಲ್ಲಾ {ವಿಶ್ವಾಸಿಗಳ} ಸಂಗಡ-1	
figs-explicit_9_14__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಅವರು ನಿಮ್ಮನ್ನು {ನೋಡಲು} ಬಯಸುತ್ತಾರೆ,-1	
figs-explicit_9_2__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನೀವು {ಕೊಡಲು} ಎಷ್ಟು ಆಸಕ್ತರಾಗಿದ್ದೀರಿ-1	
figs-explicit_9_3__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಈ {ಮೂವರು} ಜೊತೆ ವಿಶ್ವಾಸಿಗಳನ್ನು-1	
figs-explicit_9_3__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	{ಕೊಡಲು}-1 ಆಸಕ್ತರಾಗಿದ್ದೀರಿ-2	
figs-explicit_9_3__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನೀವು {ಕೊಡುವ} ಸಿದ್ಧತೆಯನ್ನು ಪೂರ್ಣಗೊಳಿಸಿಕೊಳ್ಳಬಹುದು-1	
figs-explicit_9_3__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಈ ರೀತಿಯಾಗಿ ನಾನು {ನಿಮ್ಮ ಕುರಿತು ಮೆಕೆದೋನ್ಯದವರಿಗೆ} ಏನು ಹೇಳಿದ್ದೇನೋ ಅದನ್ನು ಸರಿಹೊಂದಿಸಿರಿ.-1	
figs-explicit_9_4__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	{ಕೊಡಲು} ನೀವು ಸಿದ್ಧತೆಯನ್ನು ಪೂರ್ಣಗೊಳಿಸಿಲ್ಲ ಎಂಬುದನ್ನು-1	
figs-explicit_9_4__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನೀವು ಹೇಗೆ ನಡೆದುಕೊಂಡಿರಿ-1	
figs-explicit_9_5__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಈ {ಮೂರು} ಜೊತೆ ವಿಶ್ವಾಸಿಗಳನ್ನು-1	
figs-explicit_9_5__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ನೀವು ಕೊಡುತ್ತೇವೆ ಎಂದು ನೀವು ಹೇಳಿದ್ದಕ್ಕೆ-1 ನೀವು ಕೊಡುತ್ತಿರುವುದನ್ನು-1	
figs-explicit_9_8__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಕರುಣೆಯಿಂದ ಕೊಡಲು-1	
figs-explicit_9_8__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ಸರಿಯಾಗಿರುವ ಪ್ರತಿಯೊಂದನ್ನೂ ಮಾಡಬಹುದು.-1	
figs-explicitinfo_12_8__1	Making Assumed Knowledge and Implicit Information Explicit	unable to migrate selection, no match found for check in new resources	ನಾನು ಆ ರೀತಿಯಲ್ಲಿ ಭಾದೆಪಡುವುದನ್ನು ನಿಲ್ಲಿಸುವಂತೆ ಮಾಡಬೇಕೆಂದು-1	
figs-explicitinfo_1_4__1	Making Assumed Knowledge and Implicit Information Explicit	unable to migrate selection, no match found for check in new resources	ಆತನು ನಮ್ಮನ್ನು ಹೇಗೆ ಸಂತೈಸುತ್ತಾನೋ ಅದೇ ರೀತಿಯಲ್ಲಿ ನಾವು ಅವರನ್ನು ಸಂತೈಸಬೇಕೆಂದು ದೇವರು ತಾನೇ ನಮ್ಮನ್ನು ಶಕ್ತಗೊಳಿಸುತ್ತಾನೆ.-1	
figs-extrainfo_10_2__1	When to Keep Information Implicit	unable to migrate selection, no match found for check in new resources	ಆದುದರಿಂದ, ನಾನು-1 ಬಲವಂತವಾಗಿ ನಡೆದುಕೊಳ್ಳುವ ಅಗತ್ಯ ಇಲ್ಲದಂತೆ-1	
figs-extrainfo_12_18__1	When to Keep Information Implicit	unable to migrate selection, no match found for check in new resources	ಒಬ್ಬ ಜೊತೆ ವಿಶ್ವಾಸಿಯನ್ನು-1	
figs-extrainfo_2_15__1	When to Keep Information Implicit	unable to migrate selection, no match found for check in new resources	ಹಾದುಹೋಗುತ್ತಿರುವ ಜನರೊಂದಿಗೆ-1	
figs-extrainfo_2_6__1	When to Keep Information Implicit	unable to migrate selection, no match found for check in new resources	ಶಿಸ್ತುಬದ್ಧಗೊಳಿಸಿದ್ದೀರಿ-1	
figs-extrainfo_2_6__1	When to Keep Information Implicit	unable to migrate selection, no match found for check in new resources	ನಿಮ್ಮಲ್ಲಿ ಹೆಚ್ಚಿನವರು ಒಂದಾಗಿ-1	
figs-extrainfo_4_3__1	When to Keep Information Implicit	unable to migrate selection, no match found for check in new resources	ಕಳೆದು ಹೋಗುವ ಜನರು-1	
figs-extrainfo_5_14__1	When to Keep Information Implicit	unable to migrate selection, no match found for check in new resources	ಎಲ್ಲಾ ಜನರನ್ನು ರಕ್ಷಿಸಲು-1 ಎಲ್ಲಾ ಜನರು {ಅದು ಹಾಗೆ}-1	
figs-extrainfo_5_15__1	When to Keep Information Implicit	unable to migrate selection, no match found for check in new resources	ಎಲ್ಲಾ ಜನರನ್ನು ರಕ್ಷಿಸಲು-1	
figs-extrainfo_8_20__1	When to Keep Information Implicit	unable to migrate selection, no match found for check in new resources	ಆದುದರಿಂದ,-1 ಇತರರು-1 ನಾವು ನಮ್ಮಿಂದ ಸಾಧ್ಯವಾಗುವದನ್ನು ಮಾಡುತ್ತಿದ್ದೇವೆ.-1	
figs-extrainfo_8_24__1	When to Keep Information Implicit	unable to migrate selection, no match found for check in new resources	ನಿಜವಾಗಿಯೂ ಸತ್ಯವಾದವುಗಳೆಂದು ಈ ಮೂವರು ಪುರುಷರಿಗೆ ಮತ್ತು ವಿಶ್ವಾಸಿಗಳ ಗುಂಪುಗಳಿಗೂ ಸಹ ತೋರಿಸಿರಿ.-1	
figs-extrainfo_9_15__1	When to Keep Information Implicit	unable to migrate selection, no match found for check in new resources	ನಾವು ಹೇಳಬಹುದಾದದ್ದಕ್ಕಿಂತ ಹೆಚ್ಚು ಅದ್ಭುತವಾದ ಈ ಸಂಗತಿಗಳನ್ನು ನಮಗೆ ಕೊಟ್ಟಿರುವುದಕ್ಕಾಗಿ-1	
figs-extrainfo_9_5__1	When to Keep Information Implicit	unable to migrate selection, no match found for check in new resources	ಮತ್ತು {ನೀವು ಅದನ್ನು ಕೊಡುತ್ತೀರಿ}-1 ಕಾರಣದಿಂದ-1	
figs-gendernotations_10_18__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ಕರ್ತನಾದ {ಯೇಸು-1 ಶಿಫಾರಸ್ಸು ಮಾಡುತ್ತಾನೆ-1 ಯಾರು ತಮ್ಮ ಬಗ್ಗೆಯೇ ಹೇಳಿಕೊಳ್ಳುವರೋ ಅವರನ್ನು ಅಲ್ಲ.-1	
figs-gendernotations_10_7__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ಜನರಿಗೆ ಮೆಸ್ಸಿಯನನ್ನು ಪ್ರತಿನಿಧಿಸುತ್ತಿದ್ದೇವೆ ಎಂದು ಅವರಿಗೆ ಖಚಿತವಾಗಿದೆ-1 ಅವರು ಮಾಡಿದ ಹಾಗೆಯೇ-1 ಎಂಬುದನ್ನು ಆ ಜನರು ಜ್ಞಾಪಕದಲ್ಲಿಟ್ಟುಕೊಳ್ಳಬೇಕು.-1	
figs-gendernotations_11_20__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ನಿಮಗಿಂತ ಉತ್ತಮರಾದವರು ಎಂದು ಹೇಳಬಹುದು-1	
figs-gendernotations_11_26__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ಮತ್ತು ಜೊತೆ ವಿಶ್ವಾಸಿಗಳು ಎಂಬಂತೆ ನಟಿಸುವ ಜನರನ್ನು ಒಳಗೊಂಡು ಯಾವಾಗಲೂ ನನ್ನನ್ನು ನೋಯಿಸುವ ಜನರು ಇರುತ್ತಾರೆ.-1	
figs-gendernotations_11_9__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ನಮ್ಮ ಜೊತೆ ವಿಶ್ವಾಸಿಗಳು-1	
figs-gendernotations_12_17__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ನನಗೋಸ್ಕರವಾಗಿ ನಟಸಿ-1	
figs-gendernotations_12_4__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ಪುನಃ ಹೇಳಲು ಸಾಧ್ಯವಾಗದಿರುವ-1 ಅವನು-1	
figs-gendernotations_12_6__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ಮಾಡುತ್ತಿರುವುದನ್ನು-1	
figs-gendernotations_13_11__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ನನ್ನ ಜೊತೆ ವಿಶ್ವಾಸಿಗಳೇ-1	
figs-gendernotations_2_5__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ನಿಜವಾಗಿಯೂ ನನ್ನನ್ನು ದುಃಖಪಡಿಸಲಿಲ್ಲ.-1	
figs-gendernotations_2_7__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ಆ ವ್ಯಕ್ತಿಯನ್ನು-2 ಪ್ರೊತ್ಸಾಹಿಸಬೇಕು-1 ಬಹಳ ದುಃಖಿತನಾಗುತ್ತಾನೆ-1	
figs-gendernotations_2_8__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ಆ ವ್ಯಕ್ತಿಯ-1	
figs-gendernotations_3_13__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ಇಸ್ರಾಯೇಲ್ಯರು-1	
figs-gendernotations_3_2__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	, ಎಲ್ಲಾ ಜನರು-1	
figs-gendernotations_3_7__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ಇಸ್ರಾಯೇಲ್ಯರಿಗೆ-1	
figs-gendernotations_4_16__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ಜನರು ನೋಡಬಹುದಾದ ನಮ್ಮ ಭಾಗವೂ-1 ಜನರು ನೋಡಲು ಸಾಧ್ಯವಾಗದಿರುವ ನಮ್ಮ ಭಾಗವನ್ನು-1	
figs-gendernotations_4_2__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ಪ್ರತಿಯೊಬ್ಬರಿಗೆ-1	
figs-gendernotations_5_10__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ನಮ್ಮಲ್ಲಿ ಪ್ರತಿಯೊಬ್ಬರೂ ಮಾಡಿರುವುದರಲ್ಲಿ-1	
figs-gendernotations_5_17__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ಆತನು ಅವರನ್ನು ಹೊಸ ಜನರನ್ನಾಗಿ ಮಾಡುತ್ತಾನೆ.-1	
figs-gendernotations_8_12__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ಅವರ ಬಳಿಯಲ್ಲಿ ಇಲ್ಲದೇ ಇರುವುದರ-1	
figs-gendernotations_8_1__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ನನ್ನ ಜೊತೆ ವಿಶ್ವಾಸಿಗಳೇ-1	
figs-gendernotations_8_21__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ಇತರ ಜನರು ಏನು ಆಲೋಚಿಸುತ್ತಾರೆ-1 ನಾವು {ಪರಿಗಣಿಸಿದ್ದೇವೆ}.-1	
figs-gendernotations_9_7__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	{ಎಷ್ಟು ಕೊಡಬೇಕೆಂಬುದನ್ನು} ನೀವೇ ಸ್ವತಃ ಆರಿಸಿಕೊಳ್ಳಬೇಕು.-1	
figs-gendernotations_9_9__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	ಹೌದು, ಅವರು ಬಹಳವಾಗಿ ಕಡಿಮೆ ಇರುವವರಿಗೆ ಸಹಾಯ ಮಾಡುತ್ತಾರೆ-1	
figs-genericnoun_2_2__1	Generic Noun Phrases	unable to migrate selection, no match found for check in new resources	ಯಾರು ನನ್ನನ್ನು ಸಂತೋಷಪಡಿಸ ಬಹುದೋ ಆ ಏಕೈಕ ಜನರನ್ನು-1 ದುಃಖಪಡಿಸಿದ್ದೇನೆ.-1	
figs-genericnoun_6_15__1	Generic Noun Phrases	unable to migrate selection, no match found for check in new resources	{ಮೆಸ್ಸಿಯನನ್ನು} ನಂಬುವ ಜನರು {ಮೆಸ್ಸಿಯನನ್ನು} ನಂಬದೇ ಇರುವ ಜನರ ಸಂಗಡ ಸೇರಿಸಲ್ಪಡುವುದು ಇಲ್ಲ.-1	
figs-genericnoun_8_15__-1	Generic Noun Phrases	unable to migrate selection, no match found for check in new resources	ಹೆಚ್ಚಾಗಿ ಹೊಂದಿದ್ದ ಜನರು-1	
figs-go_2_12__1	Go and Come	unable to migrate selection, no match found for check in new resources	ನಾನು-2 ಒಳಗೆ ಬಂದಾಗ,-1	
figs-go_2_1__1	Go and Come	unable to migrate selection, no match found for check in new resources	ಭೇಟಿ ಮಾಡುವುದನ್ನು ತಪ್ಪಿಸಬೇಕೆಂದು-1	
figs-go_7_5__1	Go and Come	unable to migrate selection, no match found for check in new resources	ನಾವು ಮೆಕೆದೋನ್ಯಕ್ಕೆ ಬಂದಾಗ-1	
figs-go_8_17__1	Go and Come	unable to migrate selection, no match found for check in new resources	ಅವನು-2 ಭೇಟಿಮಾಡುತ್ತಾ ಇದ್ದಾನೆ-1	
